Code,Description,Type,TypeLabel
9437,door-hang machine operator - woodworking ,19,All examples
9437,dovetail machine operator - woodworking ,19,All examples
9437,dowel machine operator - woodworking ,19,All examples
9437,dowel machine set-up operator - woodworking ,19,All examples
9437,dowel machine tender ,19,All examples
9437,dowel pointer - woodworking ,19,All examples
9437,dowelling machine operator - woodworking ,19,All examples
9437,dowelling machine set-up operator - woodworking ,19,All examples
9437,dowelling machine tender - woodworking ,19,All examples
9437,dowel-making machine operator - woodworking ,19,All examples
9437,dowel-making machine set-up operator - woodworking ,19,All examples
9437,dowel-making machine tender - woodworking ,19,All examples
9437,drill operator - woodworking ,19,All examples
9437,drill press operator - woodworking ,19,All examples
9437,"driller, wood - woodworking ",19,All examples
9437,drum sander - woodworking ,19,All examples
9437,drum sander operator - woodworking ,19,All examples
9437,edge bander - woodworking ,19,All examples
9437,edge bander operator - woodworking ,19,All examples
9437,"edger, table tops - woodworking ",19,All examples
9437,electronic gluing machine tender - woodworking ,19,All examples
9437,embosser - woodworking ,19,All examples
9437,embossing machine operator - woodworking ,19,All examples
9437,embossing machine tender - woodworking ,19,All examples
9437,end bore operator - woodworking ,19,All examples
9437,"end matcher, sash and door - woodworking ",19,All examples
9437,end trimming and boring machine operator - woodworking ,19,All examples
9437,end-boring machine operator - woodworking ,19,All examples
9437,equalizer operator - woodworking ,19,All examples
9437,facer operator - woodworking ,19,All examples
9437,fastener-driver operator - woodworking ,19,All examples
9437,"feeder, cylinder sander - woodworking ",19,All examples
9437,"feeder, planer - woodworking ",19,All examples
9437,"feeder, sanding machine - woodworking ",19,All examples
9437,finish planer operator - woodworking ,19,All examples
9437,"finisher, packing trunk panels - woodworking ",19,All examples
9437,"fitter, gunstocks - woodworking ",19,All examples
9437,"flarer, wood products ",19,All examples
9437,fluting machine operator - woodworking ,19,All examples
9437,frame table operator - woodworking ,19,All examples
9437,"framer, poles - wood products ",19,All examples
9437,frazer - woodworking ,19,All examples
9437,frazing machine operator - woodworking ,19,All examples
9437,gang ripsaw operator - woodworking ,19,All examples
9437,gang sawyer - woodworking ,19,All examples
9437,glue jointer operator - woodworking ,19,All examples
9437,glue machine operator - woodworking ,19,All examples
9437,glue machine tender - woodworking ,19,All examples
9437,glue-bonding machine operator - woodworking ,19,All examples
9437,glue-bonding machine tender - woodworking ,19,All examples
9437,"gouger, lacrosse sticks - woodworking ",19,All examples
9437,"grader-operator, ripsaw - woodworking ",19,All examples
9437,groover - woodworking ,19,All examples
9437,groover operator - woodworking ,19,All examples
9437,grooving machine operator - woodworking ,19,All examples
9437,gunstock checkerer ,19,All examples
9437,gunstock fitter - woodworking ,19,All examples
9437,gunstock shaper - woodworking ,19,All examples
9437,hat block maker - woodworking ,19,All examples
9437,"header operator, wood cooperage ",19,All examples
9437,"header, wooden barrel ",19,All examples
9437,"heading machine operator, cooperage - woodworking ",19,All examples
9437,"headings sawyer, cooperage ",19,All examples
9437,hole saw tender - woodworking ,19,All examples
9437,hoop-driver operator - woodworking ,19,All examples
9437,hoop-driving machine operator - woodworking ,19,All examples
9437,horizontal boring machine operator - woodworking ,19,All examples
9437,horizontal resaw operator - woodworking ,19,All examples
9437,hot press tender - woodworking ,19,All examples
9437,hydraulic press tender - woodworking ,19,All examples
9437,jigsaw operator - woodworking ,19,All examples
9437,jointer - woodworking ,19,All examples
9437,"jointer machine tender, panels - woodworking ",19,All examples
9437,jointer operator - woodworking ,19,All examples
9437,"jointer, staves - woodworking ",19,All examples
9437,jointing machine operator - woodworking ,19,All examples
9437,lacrosse stick bender - woodworking ,19,All examples
9437,lacrosse stick gouger - woodworking ,19,All examples
9437,lacrosse stick maker - woodworking ,19,All examples
9437,lacrosse stick planer - woodworking ,19,All examples
9437,lacrosse stick shaper - woodworking ,19,All examples
9437,lag bolt machine tender - woodworking ,19,All examples
9437,laminated bowl machine tender - woodworking ,19,All examples
9437,laminating press tender - woodworking ,19,All examples
9437,"laminator, plastics - wood furniture manufacturing ",19,All examples
9437,last remodeler - woodworking ,19,All examples
9437,last repairman/woman - woodworking ,19,All examples
9437,last trimmer - woodworking ,19,All examples
9437,last turner - woodworking ,19,All examples
9437,last-lathe tender - woodworking ,19,All examples
9437,lathe operator - woodworking ,19,All examples
9437,"lathe operator, toothpicks ",19,All examples
9437,lathe sander - woodworking ,19,All examples
9437,lathe turner - woodworking ,19,All examples
9437,lay-out marker - woodworking ,19,All examples
9437,leveller operator - woodworking ,19,All examples
9437,line and frame pole worker - wood products ,19,All examples
9437,looping machine tender - wood products manufacturing ,19,All examples
9437,machine carver - woodworking ,19,All examples
9437,"machine jointer, panels - woodworking ",19,All examples
9437,"machine operator, woodworking ",19,All examples
9437,machine sander - woodworking ,19,All examples
9437,"machine setter, woodworking ",19,All examples
9437,mitre saw tender - woodworking ,19,All examples
9437,mortiser operator - woodworking ,19,All examples
9437,mortising machine operator - woodworking ,19,All examples
9437,moulder - wood products manufacturing ,19,All examples
9437,moulder - woodworking ,19,All examples
9437,moulder operator - woodworking ,19,All examples
9437,moulding cutter - wood products manufacturing ,19,All examples
9437,moulding machine operator - woodworking ,19,All examples
9437,nailing machine operator - woodworking ,19,All examples
9437,notcher operator - woodworking ,19,All examples
9437,notching saw operator - woodworking ,19,All examples
9437,oar maker - woodworking ,19,All examples
9437,oar shaper - woodworking ,19,All examples
9437,"operator, automatic nailing machine - woodworking ",19,All examples
9437,"operator, automatic shaper - woodworking ",19,All examples
9437,"operator, band saw - woodworking ",19,All examples
9437,"operator, belt sander - woodworking ",19,All examples
9437,"operator, boring machine - woodworking ",19,All examples
9437,"operator, carver - woodworking ",19,All examples
9437,"operator, carving machine - woodworking ",19,All examples
9437,"operator, chucking and boring machine - woodworking ",19,All examples
9437,"operator, chucking machine - woodworking ",19,All examples
9437,"operator, circular saw - woodworking ",19,All examples
9437,"operator, CNC (computer numerically controlled) woodworking machine tool ",19,All examples
9437,"operator, cooper's head saw - woodworking ",19,All examples
9437,"operator, cork-splitting machine ",19,All examples
9437,"operator, crosscut saw - woodworking ",19,All examples
9437,"operator, cut-off saw - woodworking ",19,All examples
9437,"operator, dado - woodworking ",19,All examples
9437,"operator, dado saw - woodworking ",19,All examples
9437,"operator, dimension planer - woodworking ",19,All examples
9437,"operator, door-hanging machine - woodworking ",19,All examples
9437,"operator, dovetail machine - woodworking ",19,All examples
9437,"operator, dowel machine - woodworking ",19,All examples
9437,"operator, drill - woodworking ",19,All examples
9437,"operator, drum sander - woodworking ",19,All examples
9437,"operator, edge bander - woodworking ",19,All examples
9437,"operator, frame table - woodworking ",19,All examples
9437,"operator, gang ripsaw - woodworking ",19,All examples
9437,"operator, glue machine - woodworking ",19,All examples
9437,"operator, grooving machine - woodworking ",19,All examples
9437,"operator, horizontal boring machine - woodworking ",19,All examples
9437,"operator, jigsaw - woodworking ",19,All examples
9437,"operator, leveller - woodworking ",19,All examples
9437,"operator, mortiser - woodworking ",19,All examples
9437,"operator, mortising machine - woodworking ",19,All examples
9437,"operator, nailing machine - woodworking ",19,All examples
9437,"operator, panel saw - woodworking ",19,All examples
9437,"operator, planer - woodworking ",19,All examples
9437,"operator, power saw - woodworking ",19,All examples
9437,"operator, profiling shaper - woodworking ",19,All examples
9437,"operator, radial-arm saw - woodworking ",19,All examples
9437,"operator, rough mill - woodworking ",19,All examples
9437,"operator, rough planer - woodworking ",19,All examples
9437,"operator, router - woodworking ",19,All examples
9437,"operator, saw - woodworking ",19,All examples
9437,"operator, sawing machine - woodworking ",19,All examples
9437,"operator, shaper - woodworking ",19,All examples
9437,"operator, shaver - woodworking ",19,All examples
9437,"operator, spindle carver - woodworking ",19,All examples
9437,"operator, stave machine - woodworking ",19,All examples
9437,"operator, surface planer - woodworking ",19,All examples
9437,"operator, swing-type lathe - woodworking ",19,All examples
9437,"operator, trim saw - woodworking ",19,All examples
9437,"operator, trimming and boring machine - woodworking ",19,All examples
9437,"operator, turning machine - woodworking ",19,All examples
9437,"operator, wobble saw - woodworking ",19,All examples
9437,"operator, wood lathe - woodworking ",19,All examples
9437,"operator, wood saw - woodworking ",19,All examples
9437,"operator, wood-carving machine ",19,All examples
9437,"operator, wood-turning lathe - woodworking ",19,All examples
9437,overhead dado operator - woodworking ,19,All examples
9437,paddle maker - woodworking ,19,All examples
9437,"panel finisher, packing trunks - woodworking ",19,All examples
9437,panel jointer machine tender - woodworking ,19,All examples
9437,"panel jointer, machine - woodworking ",19,All examples
9437,panel raiser operator - woodworking ,19,All examples
9437,panel saw operator - woodworking ,19,All examples
9437,"panel saw tender, computerized - woodworking ",19,All examples
9437,pencil-grooving machine tender ,19,All examples
9437,pencil-rounding machine tender ,19,All examples
9437,pin maker - wood products manufacturing ,19,All examples
9437,planer - woodworking ,19,All examples
9437,planer feeder - woodworking ,19,All examples
9437,planer operator - woodworking ,19,All examples
9437,planer tender - woodworking ,19,All examples
9437,"planer, lacrosse sticks - woodworking ",19,All examples
9437,"planer, shuttles - woodworking ",19,All examples
9437,plastic laminator - wood furniture manufacturing ,19,All examples
9437,pole framer - wood products ,19,All examples
9437,portable machine sander tender - woodworking ,19,All examples
9437,portable sawer - woodworking ,19,All examples
9437,power saw operator - woodworking ,19,All examples
9437,profile shaper operator - woodworking ,19,All examples
9437,radial-arm saw operator - woodworking ,19,All examples
9437,resaw operator - woodworking ,19,All examples
9437,rip and groove machine tender - woodworking ,19,All examples
9437,ripsaw grader-operator - woodworking ,19,All examples
9437,ripsaw matcher - woodworking ,19,All examples
9437,ripsaw operator - woodworking ,19,All examples
9437,rolling pin maker - woodworking ,19,All examples
9437,rough mill operator - woodworking ,19,All examples
9437,rough planer operator - woodworking ,19,All examples
9437,router operator - woodworking ,19,All examples
9437,saddle machine tender - woodworking ,19,All examples
9437,salvage sawyer - woodworking ,19,All examples
9437,"sander, desks - woodworking ",19,All examples
9437,"sander, machine - woodworking ",19,All examples
9437,"sander, smoking pipes - woodworking ",19,All examples
9437,"sander, veneer - woodworking ",19,All examples
9437,"sander, wood - woodworking ",19,All examples
9437,sanding machine feeder - woodworking ,19,All examples
9437,sash and door end matcher - woodworking ,19,All examples
9437,saw operator - woodworking ,19,All examples
9437,"saw operator, circular - woodworking ",19,All examples
9437,sawing machine operator - woodworking ,19,All examples
9437,sawing machine tender - woodworking ,19,All examples
9437,sawyer - woodworking ,19,All examples
9437,"sawyer, cooperage headings ",19,All examples
9437,"sawyer, salvage - woodworking ",19,All examples
9437,"sawyer, staves - woodworking ",19,All examples
9437,"sawyer, wood blocks - woodworking ",19,All examples
9437,scroll saw operator - woodworking ,19,All examples
9437,"setter, woodworking machines ",19,All examples
9437,"setter-up, wood cooperage - woodworking ",19,All examples
9437,"set-up man/woman, cooperage - woodworking ",19,All examples
9437,"set-up operator, dowel machine - woodworking ",19,All examples
9437,"set-up operator, woodworking machine ",19,All examples
9437,shaper - wood products manufacturing ,19,All examples
9437,shaper - woodworking ,19,All examples
9437,shaper operator - woodworking ,19,All examples
9437,"shaper, gunstocks - woodworking ",19,All examples
9437,"shaper, lacrosse sticks - woodworking ",19,All examples
9437,"shaper, oars - woodworking ",19,All examples
9437,shaver operator - woodworking ,19,All examples
9437,shaver tender - woodworking ,19,All examples
9437,shredder operator - woodworking ,19,All examples
9437,shuttle finisher - woodworking ,19,All examples
9437,shuttle maker - woodworking ,19,All examples
9437,shuttle planer - woodworking ,19,All examples
9437,shuttle shaper and tip inserter - woodworking ,19,All examples
9437,slat picker - woodworking ,19,All examples
9437,slat slicer - wood products ,19,All examples
9437,smoking pipe air hole driller ,19,All examples
9437,smoking pipe burler - woodworking ,19,All examples
9437,smoking pipe maker - woodworking ,19,All examples
9437,smoking pipe sander ,19,All examples
9437,spindle carver operator - woodworking ,19,All examples
9437,splitter - woodworking ,19,All examples
9437,splitting machine operator cork ,19,All examples
9437,squeezer tender - woodworking ,19,All examples
9437,stave jointer - woodworking ,19,All examples
9437,stave machine operator - woodworking ,19,All examples
9437,stave sawyer - woodworking ,19,All examples
9437,"stave turner, wood - woodworking ",19,All examples
9437,stitcher operator - woodworking ,19,All examples
9437,stock cutter - woodworking ,19,All examples
9437,stummel trimmer - woodworking ,19,All examples
9437,stummel turner - woodworking ,19,All examples
9437,surface planer operator - woodworking ,19,All examples
9437,swing-type lathe operator - woodworking ,19,All examples
9437,table top edger - woodworking ,19,All examples
9437,table top laminator - woodworking ,19,All examples
9437,"tender, dowel machine - woodworking ",19,All examples
9437,"tender, dowelling machine - woodworking ",19,All examples
9437,"tender, hole saw - woodworking ",19,All examples
9437,"tender, mitre saw - woodworking ",19,All examples
9437,"tender, portable sanding machine - woodworking ",19,All examples
9437,"tender, portable saw - woodworking ",19,All examples
9437,"tender, ripping and grooving machine - woodworking ",19,All examples
9437,"tender, saddle machine - woodworking ",19,All examples
9437,"tender, sawing machine - woodworking ",19,All examples
9437,"tender, wood products machine ",19,All examples
9437,tenoner operator - woodworking ,19,All examples
9437,toothpick lathe operator ,19,All examples
9437,toothpick-chopping machine tender ,19,All examples
9437,treadle saw operator - woodworking ,19,All examples
9437,trim saw operator - woodworking ,19,All examples
9437,trimmer operator - woodworking ,19,All examples
9437,"trimmer, defects - woodworking ",19,All examples
9437,"trimmer, stummels - woodworking ",19,All examples
9437,trimming and boring machine operator - woodworking ,19,All examples
9437,trimming machine operator - woodworking ,19,All examples
9437,trunk panel finisher - woodworking ,19,All examples
9437,turner - woodworking ,19,All examples
9437,"turner, lather - woodworking ",19,All examples
9437,"turner, stummels - woodworking ",19,All examples
9437,"turner, wood - woodworking ",19,All examples
9437,"turner, wood lathe - woodworking ",19,All examples
9437,"turner, woodworking ",19,All examples
9437,turning machine operator - woodworking ,19,All examples
9437,turning sander tender - woodworking ,19,All examples
9437,variety saw operator - woodworking ,19,All examples
9437,veneer sander - woodworking ,19,All examples
9437,vertical resaw operator - woodworking ,19,All examples
9437,wobble saw operator - woodworking ,19,All examples
9437,wood blank sawyer ,19,All examples
9437,wood driller - woodworking ,19,All examples
9437,wood lathe turner - woodworking ,19,All examples
9437,wood products machine tender ,19,All examples
9437,wood sander - woodworking ,19,All examples
9437,wood saw operator - woodworking ,19,All examples
9437,wood turner - woodworking ,19,All examples
9437,wood turning lathe operator - woodworking ,19,All examples
9437,wood-carving machine operator ,19,All examples
9437,wooden barrel header - woodworking ,19,All examples
9437,wooden barrel-header fitter - woodworking ,19,All examples
9437,wooden stave turner - woodworking ,19,All examples
9437,woodsawyer - woodworking ,19,All examples
9437,wood-turning lathe operator - woodworking ,19,All examples
9437,woodworking machine operator ,19,All examples
9437,woodworking machine setter ,19,All examples
9437,woodworking machine set-up operator ,19,All examples
9437,  Cabinetmakers (7272),50,Exclusion(s)
9437,  Carpenters (7271),50,Exclusion(s)
9437,"Supervisors of woodworking machine operators  (See 9224 Supervisors, furniture and fixtures manufacturing)",50,Exclusion(s)
9437,Woodworking machine operators perform some or all of the following duties: ,60,Main duties
9437,"Set up, program and operate one or more computer numerically controlled (CNC) or manual woodworking machines such as saws, moulders, lathes, routers, planers, edgers, pressing machines, shapers, drills and sanders to fabricate or repair wooden parts for furniture, fixtures and other wood products ",60,Main duties
9437,Operate gluing machines to glue pieces of wood together or press and affix wood veneer to wood surfaces ,60,Main duties
9437,"Operate preset special-purpose woodworking machines to fabricate wood products such as coat hangers, mop handles, clothes pins and other products ",60,Main duties
9437,Read and interpret specifications or follow verbal instructions ,60,Main duties
9437,"May clean and lubricate equipment, and replace parts as necessary. ",60,Main duties
9437, ,60,Main duties
9437, ,60,Main duties
9437, ,60,Main duties
9437, ,60,Main duties
9437, ,60,Main duties
9437, ,60,Main duties
9437,Some secondary school education is usually required. ,70,Employment requirements
9437,On-the-job training is usually provided. ,70,Employment requirements
9437,Experience as a labourer in the same company may be required. ,70,Employment requirements
9437,Mobility is common among jobs in this unit group. ,80,Additional information
9437,Progression to supervisory positions is possible with experience. ,80,Additional information
9441,autoclave tender - textile manufacturing ,10,Illustrative example(s)
9441,bleaching range operator - textile manufacturing ,10,Illustrative example(s)
9441,calender operator - textile manufacturing ,10,Illustrative example(s)
9441,carding machine operator - textile manufacturing ,10,Illustrative example(s)
9441,coater operator - textile manufacturing ,10,Illustrative example(s)
9441,dyeing range operator - textile manufacturing ,10,Illustrative example(s)
9441,fabric-printing machine operator ,10,Illustrative example(s)
9441,finishing range operator - textile manufacturing ,10,Illustrative example(s)
9441,leather buffer - hide and pelt processing ,10,Illustrative example(s)
9441,leather stretcher - hide and pelt processing ,10,Illustrative example(s)
9441,spinning operator - textile manufacturing ,10,Illustrative example(s)
9441,tanner - hide and pelt processing ,10,Illustrative example(s)
9441,twisting operator - textile manufacturing ,10,Illustrative example(s)
9441,yarn doubler - textile manufacturing ,10,Illustrative example(s)
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441, ,19,All examples
9441,ager operator - textile manufacturing ,19,All examples
9441,ager tender - textile manufacturing ,19,All examples
9441,aging machine operator - textile manufacturing ,19,All examples
9441,aging machine tender - textile manufacturing ,19,All examples
9441,asbestos rope maker ,19,All examples
9441,autoclave tender - textile manufacturing ,19,All examples
9441,automatic quiller tender - textile manufacturing ,19,All examples
9441,back tender - cloth printing ,19,All examples
9441,bale breaker - textile manufacturing ,19,All examples
9441,bale-breaker tender - textile manufacturing ,19,All examples
9441,batch dyer - textile manufacturing ,19,All examples
9441,bater - hide and pelt processing ,19,All examples
9441,batting machine tender - textile manufacturing ,19,All examples
9441,beam dyer - textile manufacturing ,19,All examples
9441,beam setter - textile manufacturing ,19,All examples
9441,beam tier - textile manufacturing ,19,All examples
9441,beam warper - textile manufacturing ,19,All examples
9441,beamer - hide and pelt processing ,19,All examples
9441,beamer - textile manufacturing ,19,All examples
9441,beamhouse worker - hide and pelt processing ,19,All examples
9441,beating machine tender - hide and pelt processing ,19,All examples
9441,bleacher - textile manufacturing ,19,All examples
9441,bleaching machine operator - textile manufacturing ,19,All examples
9441,bleaching range operator - textile manufacturing ,19,All examples
9441,blending machine tender - textile manufacturing ,19,All examples
9441,boarder - textile manufacturing ,19,All examples
9441,boarding machine tender - hide and pelt processing ,19,All examples
9441,boarding machine tender - textile manufacturing ,19,All examples
9441,bobbin dryer - textile manufacturing ,19,All examples
9441,bobbin stripper - textile manufacturing ,19,All examples
9441,bobbin winder - textile manufacturing ,19,All examples
9441,boiler - textile manufacturing ,19,All examples
9441,bonding machine tender - textile manufacturing ,19,All examples
9441,bowker - textile manufacturing ,19,All examples
9441,breaker feeder - textile manufacturing ,19,All examples
9441,breaker tender - textile manufacturing ,19,All examples
9441,brush machine tender - textile manufacturing ,19,All examples
9441,brusher and shearer - textile manufacturing ,19,All examples
9441,brushing machine operator - hide and pelt processing ,19,All examples
9441,brushing operator - textile manufacturing ,19,All examples
9441,"buffer, leather - hide and pelt processing ",19,All examples
9441,burnisher - hide and pelt processing ,19,All examples
9441,calender operator - textile manufacturing ,19,All examples
9441,calendering machine tender - textile manufacturing ,19,All examples
9441,can tender ,19,All examples
9441,carbonizer tender - textile manufacturing ,19,All examples
9441,card feeder - textile manufacturing ,19,All examples
9441,card operator - textile manufacturing ,19,All examples
9441,card stripper - textile manufacturing ,19,All examples
9441,card tender - textile manufacturing ,19,All examples
9441,carder - textile manufacturing ,19,All examples
9441,carding machine feeder - textile manufacturing ,19,All examples
9441,carding machine operator - textile manufacturing ,19,All examples
9441,carding machine tender - textile manufacturing ,19,All examples
9441,carpet drying machine tender ,19,All examples
9441,carpet drying machine tender - textile manufacturing ,19,All examples
9441,centrifugal extractor - textile manufacturing ,19,All examples
9441,centrifuge operator - textile manufacturing ,19,All examples
9441,chenille tender - textile manufacturing ,19,All examples
9441,chopping machine tender ,19,All examples
9441,clipping machine tender ,19,All examples
9441,cloth bleacher ,19,All examples
9441,cloth dryer ,19,All examples
9441,cloth dyer ,19,All examples
9441,cloth finisher ,19,All examples
9441,cloth mercerizer operator ,19,All examples
9441,cloth neutralizer ,19,All examples
9441,cloth printer ,19,All examples
9441,cloth shade maker ,19,All examples
9441,cloth shader ,19,All examples
9441,cloth shrinker ,19,All examples
9441,cloth steamer ,19,All examples
9441,cloth stretcher-dryer tender ,19,All examples
9441,cloth washer - textile manufacturing ,19,All examples
9441,cloth-bleaching range tender ,19,All examples
9441,cloth-doubling machine operator ,19,All examples
9441,cloth-dyeing range tender ,19,All examples
9441,cloth-finishing range operator ,19,All examples
9441,cloth-neutralizing and cloth-rinsing machine operator ,19,All examples
9441,cloth-printing machine helper ,19,All examples
9441,cloth-printing machine tender ,19,All examples
9441,cloth-printing roller changer ,19,All examples
9441,cloth-processing range tender ,19,All examples
9441,coater operator - textile manufacturing ,19,All examples
9441,coater tender - textile manufacturing ,19,All examples
9441,coating and embossing unit operator - textile manufacturing ,19,All examples
9441,coating machine operator - textile manufacturing ,19,All examples
9441,coating machine tender - textile manufacturing ,19,All examples
9441,colour mixer - textile manufacturing ,19,All examples
9441,colourer tender - hide and pelt processing ,19,All examples
9441,colourist - textile manufacturing ,19,All examples
9441,combed sliver dyer - textile manufacturing ,19,All examples
9441,comber - textile manufacturing ,19,All examples
9441,combining and drawing machine tender - textile manufacturing ,19,All examples
9441,conditioner tender - textile manufacturing ,19,All examples
9441,cone winder - textile manufacturing ,19,All examples
9441,continuous dyeing machine operator - textile manufacturing ,19,All examples
9441,continuous felt dryer operator - textile manufacturing ,19,All examples
9441,continuous press tender - textile manufacturing ,19,All examples
9441,cotton ball machine tender ,19,All examples
9441,covering-machine tender ,19,All examples
9441,crabber - textile manufacturing ,19,All examples
9441,crabbing machine tender ,19,All examples
9441,crabbing machine tender - textile manufacturing ,19,All examples
9441,crimp setter ,19,All examples
9441,crimper ,19,All examples
9441,crimping machine tender - textile manufacturing ,19,All examples
9441,cropping machine tender - textile manufacturing ,19,All examples
9441,cutting and printing machine set-up operator - textile manufacturing ,19,All examples
9441,decating machine tender - textile manufacturing ,19,All examples
9441,dehairing machine operator - hide and pelt processing ,19,All examples
9441,doubling machine operator - textile manufacturing ,19,All examples
9441,doubling machine tender - textile manufacturing ,19,All examples
9441,drawing machine tender - textile fibre ,19,All examples
9441,dressed hide and pelt finisher ,19,All examples
9441,dresser - textile manufacturing ,19,All examples
9441,dry cans operator - textile manufacturing ,19,All examples
9441,dryer - textile manufacturing ,19,All examples
9441,dryer operator - textile manufacturing ,19,All examples
9441,dryer tender - textile manufacturing ,19,All examples
9441,drying machine operator - textile manufacturing ,19,All examples
9441,drying machine tender - textile manufacturing ,19,All examples
9441,"drying machine tender, yarn ",19,All examples
9441,dye mixer ,19,All examples
9441,dyeing machine tender - textile manufacturing ,19,All examples
9441,dyeing range operator - textile manufacturing ,19,All examples
9441,dyeing tub tender - textile manufacturing ,19,All examples
9441,dyeing vat operator - textile manufacturing ,19,All examples
9441,dyeing worker - textile manufacturing ,19,All examples
9441,dyer ,19,All examples
9441,dyer - textile manufacturing ,19,All examples
9441,dye-reel tender - textile manufacturing ,19,All examples
9441,embossing calender tender - textile manufacturing ,19,All examples
9441,extractor tender - textile manufacturing ,19,All examples
9441,fabric dyer ,19,All examples
9441,fabric printer ,19,All examples
9441,fabric-printing machine operator ,19,All examples
9441,felt dryer - textile manufacturing ,19,All examples
9441,fibre classer ,19,All examples
9441,fibre mixer ,19,All examples
9441,fibre washer ,19,All examples
9441,fibreglass roving winder ,19,All examples
9441,finisher - textile manufacturing ,19,All examples
9441,finishing machine operator - textile manufacturing ,19,All examples
9441,finishing range operator - textile manufacturing ,19,All examples
9441,fleecer - textile manufacturing ,19,All examples
9441,fleecing machine operator - textile manufacturing ,19,All examples
9441,fleecing machine tender - textile manufacturing ,19,All examples
9441,"flesher, hand - hide and pelt processing ",19,All examples
9441,fleshing machine tender - hide and pelt processing ,19,All examples
9441,flocking machine tender ,19,All examples
9441,folding machine tender - textile manufacturing ,19,All examples
9441,frame spinner - textile manufacturing ,19,All examples
9441,fuller - textile manufacturing ,19,All examples
9441,fulling machine operator - textile manufacturing ,19,All examples
9441,fulling mill operator - textile manufacturing ,19,All examples
9441,fur blender ,19,All examples
9441,fur blower - textile manufacturing ,19,All examples
9441,fur dresser - hide and pelt processing ,19,All examples
9441,fur floor worker - hide and pelt processing ,19,All examples
9441,fur mixer ,19,All examples
9441,fur pelt dresser - hide and pelt processing ,19,All examples
9441,fur plucker - hide and pelt processing ,19,All examples
9441,fur-shaving machine tender - hide and pelt processing ,19,All examples
9441,furskin dresser - hide and pelt processing ,19,All examples
9441,garment steamer tender ,19,All examples
9441,garnett machine tender - textile manufacturing ,19,All examples
9441,gig machine operator - textile manufacturing ,19,All examples
9441,glass fibre dyer - textile manufacturing ,19,All examples
9441,graining machine operator - tannery ,19,All examples
9441,hand screen printer - textile manufacturing ,19,All examples
9441,heat curer - textile manufacturing ,19,All examples
9441,hide and pelt processing worker ,19,All examples
9441,hide and skin preparer ,19,All examples
9441,hide fluffer - hide and pelt processing ,19,All examples
9441,hide parer - hide and pelt processing ,19,All examples
9441,hide processing worker ,19,All examples
9441,hide stretcher ,19,All examples
9441,high-speed machine warper - textile manufacturing ,19,All examples
9441,hosiery boarder ,19,All examples
9441,jig operator - textile manufacturing ,19,All examples
9441,jigger operator - textile manufacturing ,19,All examples
9441,kettle tender - textile manufacturing ,19,All examples
9441,kier-boiler tender - textile manufacturing ,19,All examples
9441,lap machine tender - textile manufacturing ,19,All examples
9441,lapper - textile manufacturing ,19,All examples
9441,lapper tender - textile manufacturing ,19,All examples
9441,lap-winder tender - textile manufacturing ,19,All examples
9441,latex-coating machine operator - textile manufacturing ,19,All examples
9441,leather buffer - hide and pelt processing ,19,All examples
9441,leather dyer - hide and pelt processing ,19,All examples
